83;19;[6,1,0,14,2,13,9]
83;0;[6,19,9,1,4,14,2]
83;12;[5]
83;17;[3,8,18]
83;9;[2,14,4,13,6,19,1]
83;4;[6,9,14,2,1,0,19]
84;4;[9,13,19,6,1,0,14]
84;11;[5]
84;12;[5]
84;2;[9,0,19,14,13,4,6]
84;19;[6,13,1,9,0,14,4]
84;17;[3,18,8]
84;18;[3,8,17]
84;9;[19,13,6,1,2,14,0]
84;13;[1,4,6,19,9,0,2]
84;14;[6,4,1,19,2,9,0]
84;8;[17,3,18]
84;6;[19,13,4,0,9,14,1]
84;0;[14,4,6,19,13,2,9]
84;15;[3,16,7]
84;7;[16,3,15]
84;1;[19,2,14,9,0,6,13]
85;11;[5]
85;8;[3,17,18]
85;15;[3,16,7]
85;0;[2,9,14,6,4,13,19]
85;1;[9,6,2,19,14,13,4]
85;2;[14,13,6,9,4,0,19]
85;7;[3,16,15]
85;17;[8,3,18]
85;9;[19,1,13,6,2,0,14]
85;6;[13,1,9,14,19,0,4]
85;13;[2,4,6,19,0,1,9]
85;4;[0,13,19,6,2,14,9]
85;12;[5]
85;19;[0,4,6,13,1,14,9]
85;18;[3,8,17]
85;14;[9,2,0,1,19,4,6]
86;14;[6,4,19,0,9,2,1]
86;8;[3,17,18]
86;9;[2,1,14,6,19,0,4]
86;18;[8,3,17]
86;11;[5]
86;17;[18,3,8]
86;13;[1,6,19,0,2,4,9]
86;12;[5]
86;15;[16,3,7]
86;4;[6,2,19,13,14,9,0]
86;7;[16,3,15]
86;6;[19,1,13,9,4,0,2]
86;2;[19,14,6,0,9,13,4]
86;19;[14,6,4,0,1,13,9]
86;1;[13,9,2,19,14,4,6]
86;0;[9,13,4,19,1,2,6]
87;15;[16,7,3]
87;13;[9,4,2,19,1,6,0]
87;0;[6,9,4,13,1,19,2]
87;11;[5]
87;2;[9,13,1,19,0,6,4]
87;7;[15,16,3]
87;8;[3,18,17]
87;9;[0,4,2,1,6,19,14]
87;17;[18,3,8]
87;18;[17,3,8]
87;14;[6,2,9,0,4,19,1]
87;12;[5]
87;4;[6,2,19,14,0,9,13]
87;6;[0,4,9,2,13,1,19]
87;19;[1,6,14,9,13,4,0]
87;1;[19,6,4,2,9,13,0]
88;17;[8,3,18]
88;8;[3,17,18]
88;6;[13,0,2,9,19,4,1]
88;14;[9,4,1,0,2,19,6]
88;11;[5]
88;1;[6,13,19,9,2,4,0]
88;12;[5]
88;2;[0,4,13,9,14,1,6]
88;13;[19,0,6,4,1,9,14]
88;19;[13,1,14,0,2,4,6]
88;18;[3,8,17]
88;4;[6,0,13,9,1,19,2]
88;0;[2,19,6,4,13,1,14]
88;15;[16,7,3]
88;7;[15,3,16]
88;9;[14,13,19,0,6,2,1]
89;13;[9,4,0,1,19,14,6]
89;6;[1,13,0,9,14,19,4]
89;7;[3,16,15]
89;14;[0,9,2,19,6,1,13]
89;17;[3,18,8]
89;12;[5]
89;0;[19,14,6,4,2,1,9]
89;9;[2,13,14,6,1,19,0]
89;19;[0,4,9,2,13,14,6]
89;15;[3,16,7]
89;18;[8,3,17]
89;1;[4,6,0,13,19,2,9]
89;4;[0,6,1,2,13,19,9]
89;8;[3,18,17]
89;11;[5]
89;2;[9,6,0,19,14,1,4]
90;10;[4,0,1,13]
90;4;[1,13,6,9,10,0,2]
90;19;[6,9,14,13,2,1,0]
90;9;[2,19,0,1,13,6,4]
90;16;[3,15,7,8]
90;13;[9,4,0,19,1,6,2]
90;0;[19,2,4,1,9,6,13]
90;5;[11,1,13,14,0,2,12]
90;14;[6,13,0,1,2,19,9]
90;17;[8,18,15,7,3]
90;15;[7,16,0,8,3,17,18]
90;8;[17,18,0,1,15,7,3]
90;1;[13,9,6,0,4,2,3]
90;3;[18,8,17,1,13,9,6]
90;12;[2,6,13,14,1,5,11]
90;2;[0,1,4,19,9,6,14]
90;6;[14,13,4,0,9,1,2]
90;18;[17,8,0,1,7,3,15]
90;7;[15,16,1,3,18,17,8]
90;11;[1,14,13,6,2,5,12]
91;10;[13,4,0,9,1]
91;2;[14,6,19,1,13,9,3]
91;0;[10,4,9,1,6,13,18]
91;17;[7,3,15,18,8]
91;3;[6,13,1,9,17,8,18]
91;5;[12,14,11,1,9,13,6]
91;4;[0,10,2,9,13,1,6]
91;13;[1,4,6,10,0,12,5]
91;15;[16,3,17,18,8,0,7]
91;16;[8,7,15,3]
91;19;[9,6,13,1,0,14,2]
91;18;[8,17,7,0,10,4,9]
91;7;[17,18,8,1,15,3,16]
91;8;[18,17,15,3,6,13,1]
91;12;[5,11,14,13,1,4,6]
91;14;[13,6,0,1,19,2,9]
91;11;[1,14,13,6,2,5,12]
91;6;[1,3,13,8,2,14,19]
91;1;[9,13,0,5,2,6,19]
91;9;[6,13,1,0,4,19,14]
92;3;[13,8,16,15,6,19,2]
92;9;[6,0,19,1,4,13,14]
92;16;[15,7,3,6,13,8]
92;6;[5,3,14,8,1,2,19]
92;14;[6,5,9,3,19,0,2]
92;5;[12,11,1,6,2,3,19]
92;8;[3,6,18,15,16,7,17]
92;1;[2,19,9,6,5,3,14]
92;17;[18,15,8,16,3,7]
92;11;[1,5,14,6,12,4,13]
92;13;[12,10,1,0,18,9,4]
92;7;[3,16,1,15,17,18,8]
92;10;[13,0,9,4,12,18,17]
92;15;[16,17,18,8,3,6,7]
92;18;[0,17,9,8,4,10,13]
92;4;[9,13,0,19,10,1,12]
92;2;[1,19,3,6,14,5,9]
92;0;[18,9,1,13,4,12,10]
92;19;[9,14,13,0,2,1,6]
92;12;[1,6,11,5,4,9,13]
93;9;[14,0,19,6,4,13,12]
93;3;[6,16,17,7,15,5,19]
93;19;[3,4,6,16,9,2,14]
93;17;[7,15,18,10,13,3,6]
93;14;[5,6,19,9,3,11,0]
93;12;[4,11,9,13,10,18,6]
93;7;[17,16,18,3,1,15,8]
93;5;[6,11,1,2,3,16,17]
93;4;[9,12,14,13,10,19,3]
93;10;[13,0,18,12,4,11,9]
93;16;[3,7,6,13,8,17,15]
93;6;[5,14,3,1,19,12,2]
93;11;[4,12,13,14,5,6,19]
93;15;[17,8,16,7,18,13,10]
93;8;[17,15,6,7,18,16,3]
93;1;[5,14,0,2,3,19,6]
93;2;[3,19,6,4,14,5,1]
93;0;[13,10,14,5,6,9,1]
93;18;[13,0,10,15,8,7,17]
93;13;[10,0,18,1,4,9,12]
94;13;[9,10,16,4,8,12,17]
94;15;[7,3,17,5,19,8,18]
94;16;[13,4,8,9,19,3,2]
94;3;[17,15,5,19,18,7,1]
94;0;[1,13,14,10,6,12,2]
94;6;[11,2,0,1,14,19,12]
94;10;[12,18,11,13,4,16,9]
94;5;[3,6,16,11,17,7,18]
94;17;[5,9,13,10,16,3,7]
94;9;[14,12,0,13,10,4,19]
94;4;[13,3,12,14,9,19,2]
94;7;[15,8,16,17,5,9,13]
94;1;[0,2,19,6,3,17,15]
94;18;[15,13,17,10,7,8,16]
94;11;[19,5,14,6,2,12,0]
94;12;[4,10,9,6,2,11,0]
94;2;[6,3,4,1,14,5,19]
94;14;[19,0,5,6,9,3,11]
94;8;[18,16,17,3,13,15,7]
94;19;[2,3,14,6,4,16,13]
95;5;[18,14,3,15,17,1,7]
95;8;[7,15,3,16,2,13,18]
95;7;[17,8,9,5,18,14,3]
95;16;[8,2,18,13,19,7,17]
95;14;[5,6,3,11,15,17,0]
95;17;[13,5,9,16,8,2,18]
95;10;[16,12,4,18,11,13,9]
95;18;[15,8,5,17,16,13,19]
95;2;[13,6,16,19,0,12,1]
95;0;[1,12,11,14,5,6,3]
95;11;[6,0,14,19,4,9,2]
95;13;[10,16,17,19,4,2,9]
95;12;[11,6,10,2,0,14,1]
95;1;[15,0,3,2,13,6,16]
95;3;[15,1,19,18,7,5,17]
95;4;[2,13,3,12,19,9,16]
95;15;[3,18,17,5,19,8,7]
95;19;[4,9,2,16,11,13,10]
95;9;[19,4,16,2,14,13,10]
95;6;[0,12,2,16,14,5,3]
96;5;[3,18,7,15,17,14,6]
96;6;[2,16,5,3,0,12,14]
96;14;[0,6,2,16,5,3,18]
96;3;[5,18,1,14,16,2,8]
96;12;[6,10,2,11,9,19,0]
96;2;[9,16,6,1,8,18,11]
96;9;[2,16,19,13,6,1,7]
96;8;[16,15,2,18,3,5,1]
96;11;[19,0,4,12,2,9,16]
96;10;[16,13,12,4,2,9,19]
96;4;[2,9,19,16,3,10,13]
96;7;[18,14,5,15,9,2,16]
96;1;[6,3,5,16,18,2,19]
96;18;[5,13,17,8,16,19,2]
96;19;[9,4,11,10,13,16,2]
96;0;[14,5,12,6,3,11,19]
96;15;[3,8,17,7,18,14,5]
96;16;[18,2,19,8,17,6,1]
96;17;[2,8,16,13,9,18,5]
96;13;[10,9,16,17,4,19,11]
97;10;[4,13,19,9,16,7,2]
97;2;[17,18,3,16,14,6,5]
97;19;[13,16,4,2,0,9,10]
97;13;[10,4,19,9,11,17,18]
97;17;[18,13,4,19,2,16,3]
97;1;[16,3,2,19,8,5,18]
97;9;[19,10,16,2,4,11,7]
97;16;[19,2,18,1,13,7,9]
97;8;[3,5,15,2,1,16,18]
97;3;[8,5,1,2,11,16,9]
97;12;[9,0,11,6,14,2,5]
97;14;[6,5,15,2,17,18,3]
97;7;[2,15,14,9,16,19,18]
97;0;[11,5,14,19,13,16,4]
97;4;[10,9,13,3,19,16,2]
97;5;[3,14,18,7,6,2,16]
97;6;[14,2,5,3,9,16,12]
97;11;[2,12,0,16,9,19,10]
97;15;[7,8,18,14,6,5,3]
97;18;[19,16,5,1,2,17,3]
98;2;[17,3,18,14,7,6,5]
98;16;[19,6,11,7,14,5,8]
98;10;[4,16,7,2,9,11,19]
98;13;[9,10,19,17,16,0,4]
98;17;[2,13,18,4,19,16,3]
98;19;[4,13,16,9,10,7,0]
98;14;[5,6,2,15,17,18,12]
98;9;[11,10,19,7,13,17,4]
98;8;[1,5,3,16,19,6,11]
98;7;[16,9,19,2,17,3,18]
98;12;[2,0,11,9,14,5,6]
98;15;[6,7,14,3,13,18,17]
98;3;[17,15,18,11,13,2,1]
98;1;[8,16,2,3,17,15,18]
98;5;[2,6,3,18,7,14,15]
98;6;[14,5,12,2,17,18,16]
98;0;[4,11,5,14,19,13,16]
98;11;[9,10,3,2,16,19,6]
98;4;[16,2,9,11,13,10,19]
98;18;[1,2,19,16,3,17,13]
99;16;[5,6,19,11,8,14,13]
99;4;[13,10,11,9,19,0,16]
99;0;[16,19,13,14,2,6,5]
99;6;[16,2,5,14,17,3,13]
99;5;[6,14,16,19,11,2,12]
99;11;[3,16,6,19,4,0,8]
99;18;[17,3,1,2,6,7,5]
99;17;[6,13,3,10,9,19,14]
99;15;[3,18,6,13,10,17,9]
99;2;[18,6,14,7,5,17,1]
99;13;[10,17,9,19,15,16,5]
99;10;[9,19,0,13,16,7,2]
99;12;[14,2,0,11,5,6,16]
99;8;[16,6,11,19,4,0,13]
99;1;[15,17,3,2,18,6,14]
99;19;[4,0,8,13,16,11,10]
99;3;[15,17,18,11,13,2,1]
99;14;[2,5,12,0,17,6,13]
99;9;[13,4,10,11,19,7,2]
99;7;[2,16,19,10,9,13,4]
100;6;[13,17,5,12,16,2,1]
100;1;[18,3,15,2,14,0,17]
100;15;[10,9,17,7,4,13,16]
100;0;[2,16,19,13,6,14,17]
100;16;[5,11,8,19,13,3,4]
100;4;[19,9,10,13,16,3,17]
100;13;[16,3,4,17,15,10,9]
100;2;[14,6,13,5,17,18,1]
100;18;[17,3,7,2,14,1,6]
100;10;[19,7,4,8,11,0,9]
100;11;[4,16,19,13,5,3,8]
100;7;[4,2,13,9,10,15,19]
100;5;[6,16,13,17,14,19,12]
100;14;[0,17,2,6,13,1,12]
100;12;[16,14,2,0,17,5,6]
100;19;[4,8,11,0,13,10,7]
100;3;[1,18,11,13,16,17,15]
100;17;[14,6,10,13,16,3,4]
100;8;[19,4,6,0,13,11,16]
100;9;[10,15,19,4,13,17,7]
101;13;[16,4,17,15,10,0,3]
101;4;[17,9,13,3,16,10,8]
101;9;[10,19,7,4,3,13,15]
101;1;[18,14,0,2,3,13,11]
101;0;[13,16,19,10,3,4,14]
101;5;[12,16,6,2,14,0,1]
101;11;[4,8,19,5,3,16,13]
101;8;[16,11,19,4,17,9,13]
101;14;[12,1,5,0,13,16,19]
101;15;[10,13,9,19,17,16,3]
101;2;[6,13,5,1,18,14,0]
101;16;[3,13,4,5,19,11,8]
101;10;[9,19,4,8,11,7,15]
101;18;[6,2,17,3,1,0,14]
101;7;[9,15,4,10,19,0,14]
101;3;[13,11,16,4,8,1,2]
101;17;[13,16,3,15,10,9,4]
101;19;[10,0,14,8,7,15,9]
101;6;[2,13,17,16,12,14,5]
101;12;[14,5,16,0,17,6,2]
102;3;[13,1,11,4,8,2,16]
102;10;[19,7,15,8,17,4,9]
102;16;[3,12,5,0,13,11,15]
102;6;[12,2,5,14,17,4,15]
102;0;[12,19,16,3,5,13,1]
102;4;[9,17,15,13,3,8,10]
102;12;[6,14,2,16,11,5,3]
102;7;[10,0,9,14,5,6,16]
102;9;[15,4,3,7,10,0,19]
102;17;[15,6,12,5,4,8,9]
102;2;[1,18,0,5,16,6,14]
102;14;[5,6,16,0,13,19,7]
102;5;[14,6,16,2,13,12,11]
102;11;[3,13,8,5,14,6,16]
102;13;[0,4,17,16,12,5,3]
102;19;[7,10,14,15,0,13,16]
102;18;[6,0,14,17,1,2,3]
102;8;[10,9,7,16,11,4,17]
102;1;[2,3,18,0,12,19,16]
102;15;[10,17,9,16,3,12,5]
103;9;[7,8,10,15,17,4,6]
103;6;[5,17,12,4,15,14,16]
103;0;[12,16,3,1,19,5,6]
103;13;[5,12,11,17,10,9,4]
103;10;[9,8,17,4,7,14,5]
103;7;[5,6,16,14,10,9,8]
103;16;[3,12,5,0,13,8,15]
103;14;[16,5,0,6,17,7,9]
103;12;[5,3,6,14,11,15,16]
103;17;[10,9,4,6,7,8,13]
103;4;[8,15,13,3,17,10,9]
103;18;[2,16,5,6,1,12,0]
103;5;[6,14,16,2,11,0,12]
103;11;[5,6,14,16,3,13,12]
103;2;[16,5,18,6,14,1,0]
103;15;[3,17,9,10,16,12,5]
103;8;[4,17,10,3,16,12,5]
103;1;[12,0,19,16,18,2,5]
103;3;[1,16,13,8,4,17,10]
103;19;[13,7,10,14,0,12,16]
104;6;[7,5,14,17,2,1,18]
104;16;[14,0,19,3,12,8,5]
104;18;[2,16,1,6,0,5,19]
104;15;[12,9,5,16,10,17,4]
104;7;[10,9,5,16,8,14,6]
104;2;[14,6,18,7,16,5,1]
104;10;[7,9,14,8,3,16,12]
104;1;[12,18,0,19,2,14,6]
104;11;[6,14,16,12,13,15,5]
104;0;[5,19,18,2,1,16,12]
104;3;[16,12,15,5,4,8,10]
104;19;[13,7,10,16,12,0,8]
104;13;[11,10,17,9,4,12,15]
104;14;[6,7,10,9,16,0,19]
104;17;[4,9,13,8,3,16,10]
104;12;[13,15,5,10,11,3,16]
104;5;[12,6,2,16,14,0,19]
104;9;[10,7,17,15,12,5,16]
104;4;[10,17,8,15,12,9,5]
104;8;[3,10,7,9,17,16,12]
105;1;[6,14,2,12,19,18,0]
105;9;[12,10,17,5,16,15,4]
105;15;[4,9,5,16,12,13,11]
105;16;[19,0,11,14,3,5,17]
105;12;[13,11,3,16,15,4,9]
105;17;[19,11,16,3,10,0,8]
105;3;[16,12,8,17,15,5,10]
105;0;[16,19,5,14,18,1,6]
105;8;[10,3,7,17,19,11,16]
105;7;[6,14,9,8,10,3,17]
105;10;[4,9,15,12,3,16,8]
105;5;[14,16,12,6,0,18,19]
105;19;[12,8,16,14,0,5,18]
105;13;[12,15,10,17,9,11,16]
105;6;[18,0,14,7,16,2,1]
105;11;[15,16,12,19,0,14,13]
105;2;[14,7,16,6,18,0,1]
105;18;[0,1,6,14,16,5,2]
105;4;[9,15,12,17,5,10,8]
105;14;[7,16,0,19,6,18,2]
106;2;[6,0,14,7,16,18,1]
106;16;[13,5,14,19,11,17,15]
106;4;[9,15,12,17,10,3,8]
106;10;[3,9,4,8,17,19,7]
106;13;[11,12,15,10,16,19,17]
106;5;[0,14,19,18,16,13,11]
106;19;[8,17,16,11,7,3,0]
106;8;[19,7,3,11,16,10,17]
106;9;[4,10,17,5,15,3,12]
106;15;[9,3,16,13,5,14,12]
106;6;[18,2,0,7,1,14,16]
106;12;[13,11,4,15,9,3,16]
106;3;[8,16,10,17,15,9,12]
106;0;[18,5,1,6,19,8,17]
106;18;[1,6,0,14,16,5,2]
106;7;[8,3,10,14,16,11,6]
106;17;[16,11,8,7,3,19,0]
106;14;[16,11,6,1,18,17,7]
106;11;[15,13,12,14,16,18,6]
106;1;[2,18,0,14,6,16,11]
107;11;[17,14,5,16,6,19,13]
107;3;[15,12,10,8,19,4,9]
107;16;[5,6,14,13,15,11,1]
107;0;[19,8,17,18,6,16,14]
107;19;[8,0,13,16,11,17,5]
107;17;[19,8,7,11,14,16,6]
107;6;[7,0,14,19,8,2,16]
107;4;[10,8,12,15,16,3,9]
107;14;[11,1,7,18,16,5,6]
107;7;[14,11,16,8,3,6,0]
107;8;[17,19,7,11,10,3,9]
107;9;[12,3,15,10,4,19,8]
107;10;[19,3,9,4,15,8,17]
107;1;[18,11,0,16,5,6,14]
107;5;[14,16,13,15,3,11,17]
107;15;[4,3,9,13,12,5,16]
107;12;[3,9,16,13,11,15,4]
107;13;[16,11,6,14,19,17,8]
107;18;[1,2,0,14,11,6,16]
107;2;[18,1,14,6,7,0,16]
108;0;[6,2,7,14,5,18,16]
108;13;[19,10,17,16,6,11,5]
108;5;[15,16,11,14,13,3,17]
108;16;[14,17,15,1,5,6,7]
108;18;[11,6,0,1,2,14,16]
108;4;[16,15,12,10,8,9,3]
108;14;[2,18,0,1,16,17,15]
108;9;[10,3,19,8,12,4,15]
108;7;[6,0,11,16,14,17,15]
108;10;[19,4,9,3,15,17,8]
108;15;[4,12,5,3,16,6,17]
108;8;[9,17,3,15,10,19,4]
108;12;[4,15,9,10,11,5,19]
108;3;[9,15,10,19,4,12,8]
108;1;[2,14,16,0,5,6,18]
108;19;[17,10,5,8,9,13,11]
108;17;[19,11,5,15,16,6,14]
108;11;[5,19,17,12,15,13,10]
108;6;[2,7,16,14,19,8,0]
108;2;[6,7,1,14,18,0,5]
109;15;[3,5,16,17,14,8,4]
109;10;[8,19,3,15,9,12,4]
109;11;[19,12,13,10,17,16,5]
109;6;[0,7,16,19,8,2,14]
109;8;[3,19,9,17,15,4,10]
109;12;[9,11,4,15,19,10,13]
109;16;[7,0,14,17,1,18,15]
109;2;[14,0,7,18,6,1,16]
109;19;[10,11,17,5,12,9,13]
109;7;[14,17,15,6,0,11,16]
109;0;[14,2,6,5,16,15,7]
109;17;[11,13,16,19,12,14,5]
109;9;[12,15,3,10,8,4,19]
109;5;[17,11,1,2,14,15,16]
109;1;[16,14,0,18,2,5,17]
109;4;[10,19,8,15,3,5,16]
109;14;[0,2,1,16,17,11,13]
109;3;[8,10,9,15,17,5,16]
109;13;[10,6,19,17,5,16,11]
109;18;[2,14,1,16,15,7,0]
110;18;[16,7,2,14,1,0,6]
110;14;[17,13,0,5,1,15,11]
110;17;[19,14,13,5,12,16,11]
110;19;[12,13,8,4,10,17,11]
110;5;[1,15,16,14,17,13,11]
110;4;[10,15,3,5,16,9,8]
110;12;[19,9,11,15,5,16,3]
110;11;[12,10,16,14,13,17,19]
110;9;[12,10,19,3,4,8,15]
110;3;[10,5,9,4,15,16,7]
110;2;[0,6,7,1,5,17,16]
110;10;[9,4,13,19,17,11,3]
110;6;[2,16,0,14,19,7,17]
110;13;[19,17,11,5,10,9,4]
110;7;[17,16,14,15,6,2,0]
110;15;[5,16,4,12,19,3,10]
110;1;[16,5,17,7,18,2,0]
110;16;[7,18,0,15,3,5,1]
110;0;[6,7,16,14,18,2,1]
110;8;[3,10,4,15,19,12,13]
111;16;[3,1,17,19,14,6,15]
111;7;[6,3,18,17,10,16,2]
111;17;[10,16,2,14,19,11,7]
111;10;[4,17,16,3,8,9,13]
111;0;[18,2,7,1,6,17,16]
111;3;[10,16,15,12,7,0,6]
111;18;[6,16,0,2,14,7,3]
111;9;[8,4,10,12,15,19,5]
111;6;[17,16,7,3,1,0,18]
111;5;[17,14,15,1,0,16,2]
111;13;[11,19,8,10,4,17,16]
111;15;[10,12,5,4,16,1,3]
111;11;[19,17,14,12,9,15,4]
111;8;[10,4,15,19,12,17,13]
111;14;[11,17,13,1,16,5,0]
111;4;[8,9,15,5,10,3,13]
111;19;[12,17,13,15,10,8,4]
111;12;[9,15,4,11,17,14,19]
111;1;[5,0,14,2,16,17,10]
111;2;[16,17,10,0,14,6,1]
112;3;[10,7,15,0,6,16,17]
112;10;[16,4,17,15,3,13,19]
112;5;[14,1,0,17,16,2,10]
112;7;[3,17,18,10,16,2,6]
112;0;[3,2,6,16,17,7,1]
112;12;[19,11,9,4,15,16,3]
112;6;[17,16,0,1,7,3,18]
112;13;[4,19,16,8,10,17,5]
112;17;[2,5,16,10,7,13,11]
112;19;[13,12,8,10,4,11,9]
112;2;[17,0,10,6,18,1,16]
112;15;[16,3,12,19,11,9,10]
112;14;[5,1,16,11,12,9,17]
112;4;[10,3,8,19,13,12,9]
112;1;[14,16,5,17,2,0,3]
112;16;[15,6,17,1,14,5,2]
112;8;[19,13,12,17,9,4,10]
112;9;[12,15,4,10,8,19,13]
112;18;[7,3,6,17,16,2,0]
112;11;[12,9,17,10,14,19,13]
113;5;[13,17,10,19,1,0,2]
113;17;[16,5,18,11,1,10,13]
113;19;[12,13,11,10,4,9,8]
113;9;[4,12,8,10,15,13,19]
113;18;[17,16,2,0,5,11,6]
113;1;[16,5,13,0,3,17,2]
113;11;[19,17,13,12,9,10,14]
113;2;[18,0,16,7,1,5,13]
113;3;[16,15,4,0,9,8,12]
113;7;[17,6,0,1,3,2,18]
113;13;[5,17,19,10,11,8,4]
113;15;[12,10,16,3,0,9,4]
113;6;[7,0,3,1,18,17,16]
113;0;[1,3,2,16,17,7,6]
113;12;[11,19,9,3,16,15,4]
113;16;[1,3,17,0,11,5,14]
113;10;[15,13,19,9,17,16,18]
113;14;[5,11,19,16,1,3,17]
113;8;[4,9,12,13,5,17,19]
113;4;[9,8,19,13,11,3,0]
114;9;[4,19,10,17,16,8,5]
114;10;[17,16,18,15,9,4,19]
114;7;[0,2,1,5,3,15,4]
114;14;[3,16,17,19,1,5,11]
114;16;[0,3,17,14,7,4,18]
114;5;[1,19,13,4,17,16,10]
114;11;[14,16,13,3,17,5,12]
114;0;[3,4,15,16,17,14,7]
114;6;[17,16,18,1,13,2,5]
114;4;[19,9,3,13,8,5,17]
114;18;[17,6,2,5,16,0,3]
114;15;[12,4,10,9,3,0,16]
114;19;[5,4,9,13,1,10,8]
114;13;[8,5,17,4,19,11,14]
114;12;[15,3,16,4,11,14,13]
114;8;[17,13,9,10,19,5,4]
114;3;[15,4,0,16,12,7,2]
114;17;[16,18,10,13,1,5,19]
114;1;[13,2,5,6,16,18,17]
114;2;[1,5,13,18,16,7,0]
115;10;[19,5,17,15,3,0,9]
115;15;[4,3,0,10,9,19,5]
115;6;[16,18,13,2,5,1,17]
115;3;[18,15,12,0,7,16,14]
115;5;[10,4,19,17,9,13,8]
115;1;[17,18,6,0,3,16,7]
115;13;[11,14,8,5,17,19,4]
115;2;[1,5,13,18,7,3,0]
115;18;[0,16,1,6,17,3,15]
115;9;[19,4,17,16,10,8,5]
115;4;[13,11,14,5,19,17,10]
115;17;[19,1,5,16,0,3,18]
115;12;[13,3,14,0,7,11,18]
115;0;[16,3,4,15,17,7,2]
115;11;[14,13,16,17,5,12,3]
115;8;[17,13,9,5,10,4,19]
115;7;[3,0,15,2,1,18,6]
115;16;[3,18,0,17,19,5,1]
115;19;[9,8,4,13,5,17,10]
115;14;[11,16,17,3,18,15,12]
116;16;[3,17,0,1,6,7,18]
116;5;[10,4,9,8,17,19,13]
116;15;[0,5,7,18,1,3,10]
116;9;[8,17,10,15,5,4,19]
116;4;[19,13,10,11,14,5,9]
116;18;[3,1,17,16,6,15,0]
116;14;[18,15,16,17,12,3,11]
116;19;[10,8,17,13,5,4,9]
116;2;[0,3,7,13,11,5,8]
116;6;[1,16,13,2,18,3,17]
116;12;[3,18,11,13,14,0,7]
116;8;[5,9,4,19,13,10,15]
116;10;[5,15,19,17,3,8,9]
116;11;[12,14,3,13,4,5,10]
116;17;[19,5,0,16,18,3,1]
116;3;[14,18,15,0,7,12,11]
116;1;[18,6,7,0,2,16,17]
116;7;[0,2,18,6,3,15,1]
116;0;[7,12,3,11,18,15,10]
116;13;[11,5,8,4,10,19,2]
117;0;[16,12,15,17,3,1,7]
117;4;[5,9,11,13,14,12,3]
117;7;[0,15,12,14,3,1,6]
117;18;[6,15,3,17,16,1,0]
117;19;[4,9,10,13,8,11,5]
117;5;[9,4,13,19,8,10,15]
117;2;[11,0,7,8,5,10,13]
117;12;[14,18,11,3,7,1,0]
117;9;[5,4,19,17,10,8,15]
117;11;[12,13,5,3,10,4,9]
117;6;[18,17,3,13,1,7,16]
117;16;[17,1,0,15,12,18,6]
117;14;[18,12,11,4,9,5,3]
117;17;[16,3,1,19,18,6,15]
117;8;[5,10,13,15,4,19,2]
117;1;[6,17,18,7,0,16,12]
117;3;[18,11,15,7,14,12,0]
117;10;[8,15,0,18,19,9,5]
117;15;[0,18,5,7,10,9,8]
117;13;[11,5,2,8,15,10,19]
118;8;[19,9,2,15,10,5,13]
118;4;[14,5,11,13,9,15,10]
118;12;[3,7,14,18,0,1,16]
118;15;[10,0,16,1,7,12,2]
118;6;[1,18,0,7,17,3,16]
118;18;[16,3,6,17,0,12,14]
118;5;[13,19,9,4,10,8,2]
118;1;[7,6,0,12,16,17,18]
118;16;[0,17,18,15,1,7,6]
118;3;[16,12,18,14,17,0,11]
118;11;[5,13,4,3,16,12,18]
118;14;[4,7,1,18,16,3,6]
118;10;[15,0,18,8,19,9,2]
118;2;[8,5,13,7,0,12,1]
118;7;[0,12,2,1,6,15,14]
118;0;[1,16,7,12,3,15,10]
118;19;[5,4,9,11,13,8,2]
118;17;[15,3,19,6,16,1,18]
118;13;[11,8,2,15,10,5,19]
118;9;[15,10,4,14,11,8,19]
119;3;[16,11,18,12,14,17,6]
119;6;[18,17,3,0,15,16,12]
119;9;[19,4,8,10,15,2,7]
119;14;[7,16,3,6,4,1,18]
119;5;[8,2,4,14,9,13,19]
119;0;[6,16,7,15,1,18,12]
119;16;[1,0,18,12,15,7,2]
119;19;[8,2,4,9,11,13,5]
119;2;[5,7,13,8,10,9,19]
119;17;[6,1,15,18,16,3,11]
119;13;[8,5,19,15,7,2,9]
119;11;[16,18,4,12,5,13,3]
119;4;[14,11,9,15,5,8,13]
119;1;[7,18,6,17,12,16,0]
119;8;[10,19,5,13,2,7,9]
119;12;[3,1,14,0,6,16,7]
119;15;[13,9,2,7,16,1,0]
119;18;[3,16,6,0,14,7,17]
119;7;[2,14,0,12,15,13,9]
119;10;[19,9,15,2,0,18,8]
120;5;[4,13,8,9,19,14,18]
120;16;[15,11,0,3,1,7,13]
120;11;[3,18,4,16,1,15,0]
120;14;[18,5,4,13,6,16,0]
120;1;[0,18,12,6,16,15,11]
120;12;[6,0,16,7,3,1,18]
120;0;[7,6,16,12,18,14,17]
120;13;[15,19,5,7,2,9,8]
121;1;[16,12,11,6,18,14,0]
121;13;[11,16,1,7,5,14,9]
121;5;[4,14,6,13,11,9,16]
121;12;[1,16,7,0,14,18,6]
121;16;[11,1,7,15,0,13,9]
121;0;[14,18,6,7,16,12,1]
121;14;[18,6,4,13,16,0,5]
121;11;[1,16,3,15,0,4,5]
122;14;[5,4,0,12,6,1,18]
122;16;[11,13,7,9,1,0,6]
122;0;[14,6,5,18,1,7,12]
